Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:24:45.628,TUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,244 / 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05 10:24:45.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,,,,,,,,,,,,,,,,,,,,,,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,,
2025-02-05 10:24:50.324,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,,,,,,,,,,,,,,,,,,,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.405,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.0,-10.4,18.6,52/0,,,,,,,,,,,,,,,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.421,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.0,-10.4,18.6,52/0,,,,,,,1,,,,,,,,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.421,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.0,-10.4,18.6,52/0,,,,,,,1,,2.0,3,18.5,0.25,8.0,73.7,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.525,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,2.0,3,18.5,0.25,8.0,73.7,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.545,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,0.0,3,18.5,0.243,9.4,75.4,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.570,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,0.0,3,18.5,0.0,9.4,75.4,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.574,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,0.0,3,16.0,0.11,9.4,75.4,-83.9,-6.4,-60.0,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,7.2,
2025-02-05 10:24:50.578,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,0.0,3,16.0,0.11,9.4,75.4,-86.2,-8.9,-60.6,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,4.5,
2025-02-05 10:24:50.680,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.3,-10.4,19.0,52/0,,,,,,,1,,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,2.9,
2025-02-05 10:24:50.908,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,,,,,,1,,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,2.9,
2025-02-05 10:24:50.964,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,,,,,,1,1,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,2.9,
2025-02-05 10:24:50.964,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,,,,0.0,1,1,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,2.9,
2025-02-05 10:24:50.994,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,0.0,10.23,0.016,1,1,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,,,2.9,
2025-02-05 10:24:51.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,0.0,10.23,0.016,1,1,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,,2.9,
2025-02-05 10:24:51.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,0.0,10.23,0.016,1,1,0.0,3,16.0,0.11,9.4,75.4,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,0.012,2.9,
2025-02-05 10:24:51.069,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,0.0,10.23,0.016,1,1,4.8,3,19.8,0.059,10.5,77.1,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,0.012,2.9,
2025-02-05 10:24:51.112,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,1.7,14.16,0.096,1,1,4.8,3,19.8,0.059,10.5,77.1,-86.6,-8.2,-59.9,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,0.012,2.9,
2025-02-05 10:24:51.183,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-66.8,-10.4,18.8,52/0,,0.0,16,1.7,14.16,0.096,1,1,4.8,3,19.8,0.059,10.5,77.1,-84.8,-8.4,-58.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,0.012,4.5,
2025-02-05 10:24:51.419,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,4.8,3,19.8,0.059,10.5,77.1,-84.8,-8.4,-58.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.005,0.012,4.5,
2025-02-05 10:24:51.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,4.8,3,19.8,0.059,10.5,77.1,-84.8,-8.4,-58.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.002,0.012,4.5,
2025-02-05 10:24:51.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,4.8,3,19.8,0.059,10.5,77.1,-84.8,-8.4,-58.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.002,0.002,4.5,
2025-02-05 10:24:51.560,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,2.9,3,17.8,0.24,8.4,76.4,-84.8,-8.4,-58.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.002,0.002,4.5,
2025-02-05 10:24:51.586,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,2.9,3,17.8,0.24,8.4,76.4,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,,,,,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.837,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,1.7,14.16,0.096,1,1,2.9,3,17.8,0.24,8.4,76.4,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.0,,,,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.850,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,0.0,6.49,0.001,1,1,2.9,3,17.8,0.24,8.4,76.4,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.0,,,,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.850,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.7,-10.5,20.2,52/0,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.0,,,,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.853,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.5,21.4,52/0,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.0,,,,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.867,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.5,21.4,52/0,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.02,,0.0,12.0,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.890,TUNI,LTE,244 / 38,,,,,,,,,,,,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-85.2,-8.6,-57.5,43,5,440,Band 3 - 1800,,,,0.02,,0.0,12.0,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.890,TUNI,LTE,244 / 38,,,,,,,,,,,,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-85.2,-8.6,-57.5,44,5,440,Band 3 - 1800,,,,0.02,,0.0,12.0,,,,,0.002,0.002,2.7,
2025-02-05 10:24:51.890,TUNI,LTE,244 / 38,,,,,,,,,,,,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,,0.0,12.0,,,,,0.002,0.002,10.8,
2025-02-05 10:24:51.894,TUNI,LTE,244 / 38,,,,,,,,,,,,,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.002,0.002,10.8,
2025-02-05 10:24:51.895,TUNI,LTE,244 / 38,,,,,,,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.002,0.002,10.8,
2025-02-05 10:24:52.000,TUNI,LTE,244 / 38,,,,,,,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.002,10.8,
2025-02-05 10:24:52.000,TUNI,LTE,244 / 38,,,,,,,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.0,10.8,
2025-02-05 10:24:52.056,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,,,,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.5,-8.4,-59.1,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.0,10.8,
2025-02-05 10:24:52.067,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,,,,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.111,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.111,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,,,,0.02,0.0,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.111,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,,,,,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,15.4,5,10.3 (16-QAM),0.02,0.037,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.141,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,16,0.0,6.49,0.001,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,15.4,5,10.3 (16-QAM),0.02,0.037,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.196,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,15.4,5,10.3 (16-QAM),0.02,0.037,0.0,12.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.305,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.7,3,17.5,0.231,10.9,75.8,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,15.4,5,10.3 (16-QAM),0.086,0.037,1.8,6.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.351,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,15.4,5,10.3 (16-QAM),0.086,0.037,1.8,6.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.411,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.086,0.001,1.8,6.0,,,,,0.0,0.0,10.1,
2025-02-05 10:24:52.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.086,0.001,1.8,6.0,,,,,0.001,0.0,10.1,
2025-02-05 10:24:52.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-81.4,-9.0,-58.3,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.086,0.001,1.8,6.0,,,,,0.001,0.001,10.1,
2025-02-05 10:24:52.566,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.086,0.001,1.8,6.0,,,,,0.001,0.001,8.6,
2025-02-05 10:24:52.570,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-65.0,-10.5,,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.074,0.001,0.0,5.2,,,,,0.001,0.001,8.6,
2025-02-05 10:24:52.632,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,0.0,2,2.0 (QPSK),0.074,0.001,0.0,5.2,,,,,0.001,0.001,8.6,
2025-02-05 10:24:52.710,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,0.0,4,13.9,0.081,-2.8,70.0,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.001,0.001,8.6,
2025-02-05 10:24:52.851,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.0,3,15.2,0.203,-0.5,70.3,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.001,0.001,8.6,
2025-02-05 10:24:52.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.0,3,15.2,0.203,-0.5,70.3,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.001,8.6,
2025-02-05 10:24:52.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.0,3,15.2,0.203,-0.5,70.3,-80.6,-10.3,-56.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.6,
2025-02-05 10:24:53.073,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,24,0.0,9.90,0.009,1,1,1.0,3,15.2,0.203,-0.5,70.3,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.1,
2025-02-05 10:24:53.079,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.2,-10.3,18.0,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.2,0.203,-0.5,70.3,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.1,
2025-02-05 10:24:53.151,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,1.0,3,15.2,0.203,-0.5,70.3,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.1,
2025-02-05 10:24:53.338,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,1.0,3,15.2,0.203,-0.5,70.3,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.1,
2025-02-05 10:24:53.351,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,2.0,3,15.9,0.217,-1.0,70.8,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.0,0.0,8.1,
2025-02-05 10:24:53.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,2.0,3,15.9,0.217,-1.0,70.8,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.002,0.0,8.1,
2025-02-05 10:24:53.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,2.0,3,15.9,0.217,-1.0,70.8,-81.4,-9.8,-57.4,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),0.074,0.006,0.0,5.2,,,,,0.002,0.002,8.1,
2025-02-05 10:24:53.574,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.7,-10.4,16.9,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,2.0,3,15.9,0.217,-1.0,70.8,-84.3,-10.1,-60.1,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),,0.006,,,,,,,,0.002,7.1,
2025-02-05 10:24:53.632,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.5,19.2,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,2.0,3,15.9,0.217,-1.0,70.8,-84.3,-10.1,-60.1,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),,0.006,,,,,,,,0.002,7.1,
2025-02-05 10:24:53.851,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.5,19.2,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,1.0,3,20.6,0.327,3.4,78.6,-84.3,-10.1,-60.1,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),,0.006,,,,,,,,0.002,7.1,
2025-02-05 10:24:54.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.5,19.2,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,1.0,3,20.6,0.327,3.4,78.6,-84.3,-10.1,-60.1,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),,0.006,,,,,,,0.0,0.002,7.1,
2025-02-05 10:24:54.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.5,19.2,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,1.0,3,20.6,0.327,3.4,78.6,-84.3,-10.1,-60.1,44,5,440,Band 3 - 1800,16.7,2,11.5 (16-QAM),,0.006,,,,,,,0.0,0.0,7.1,
2025-02-05 10:24:54.084,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.5,19.2,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,1.0,3,20.6,0.327,3.4,78.6,-83.3,-11.0,-58.0,44,5,440,Band 3 - 1800,,,,,,,,,,,,0.0,,6.2,
